id_anggota,usia,jenis_kelamin,status_perkawinan,pendidikan,pekerjaan,penghasilan_bulanan,lama_keanggotaan,jumlah_pinjaman,tenor_pinjaman,suku_bunga,jumlah_tanggungan,riwayat_pinjaman,keterlambatan_bayar,rasio_hutang,simpanan_wajib,simpanan_sukarela,status_pinjaman,kota,simpanan_pokok,jenis_anggota,partisipasi_rat,transaksi_koperasi,sistem_potong_gaji,status_keaktifan
1814,32,L,Belum Menikah,SMA,PNS,4197000,35,11515000,12,12,0,2,4,0.264,5250000,186000,1,Surabaya,100000,Biasa,Ya,645000,Ya,Pasif
1815,53,L,Menikah,SMA,Karyawan Swasta,4465000,43,27529000,36,12,4,0,0,0.334,4300000,564000,1,Yogyakarta,100000,Biasa,Ya,2359000,Ya,Aktif
1816,42,L,Menikah,S1,Guru,5255000,24,32537000,24,12,2,0,0,0.338,1200000,270000,1,Makassar,100000,Biasa,Ya,6846000,Ya,Aktif
1817,36,P,Belum Menikah,S1,Pedagang,7457000,39,28460000,36,13,0,0,0,0.168,7800000,1536000,0,Medan,100000,Biasa,Ya,12626000,Tidak,Aktif
1818,30,P,Belum Menikah,SMA,Petani,2678000,54,15875000,24,12,1,1,0,0.314,5400000,352000,1,Makassar,100000,Biasa,Tidak,2009000,Tidak,Aktif
1819,29,L,Belum Menikah,S2,Pedagang,9348000,35,26252000,24,12,0,0,0,0.198,7000000,548000,0,Medan,100000,Biasa,Ya,2697000,Tidak,Aktif
1820,45,L,Menikah,SMA,Karyawan Swasta,5815000,30,21576000,24,12,4,2,1,0.269,3000000,225000,1,Makassar,100000,Biasa,Ya,4586000,Ya,Aktif
1821,35,L,Menikah,S1,Karyawan Swasta,11451000,82,43237000,24,12,1,1,0,0.207,16400000,518000,0,Jakarta,100000,Biasa,Tidak,3210000,Ya,Pasif
1822,40,L,Menikah,SMA,UMKM,4821000,115,32315000,36,13,1,3,0,0.271,17250000,952000,1,Medan,100000,Biasa,Tidak,1530000,Tidak,Aktif
1823,37,P,Belum Menikah,S2,Petani,6482000,52,19042000,24,12,3,0,0,0.173,7800000,278000,0,Bandung,100000,Biasa,Ya,5513000,Tidak,Pasif
1824,36,L,Menikah,D3,Pedagang,9169000,28,26923000,12,11,1,1,1,0.277,5600000,836000,0,Jakarta,100000,Biasa,Ya,6595000,Tidak,Aktif
1825,26,P,Menikah,SMA,UMKM,2536000,33,23055000,60,14,1,1,1,0.231,1650000,395000,1,Medan,100000,Biasa,Ya,2658000,Tidak,Aktif
1826,30,P,Belum Menikah,SMA,Wiraswasta,5025000,51,17429000,24,12,0,1,0,0.178,2550000,973000,0,Makassar,100000,Biasa,Ya,2592000,Tidak,Aktif
1827,26,L,Menikah,SMA,Pedagang,3235000,77,20861000,48,13,1,1,1,0.195,3850000,638000,0,Yogyakarta,100000,Biasa,Tidak,738000,Tidak,Pasif
1828,65,L,Belum Menikah,SMA,Buruh,3759000,38,12320000,24,12,1,1,0,0.204,3800000,716000,0,Jakarta,100000,Biasa,Ya,2609000,Tidak,Aktif
1829,34,L,Belum Menikah,D3,Petani,4238000,28,19985000,48,13,0,0,0,0.143,2800000,507000,0,Surabaya,100000,Biasa,Ya,3815000,Tidak,Aktif
1830,40,P,Menikah,SMA,PNS,4489000,22,17863000,36,12,2,0,0,0.159,3300000,374000,0,Palembang,100000,Biasa,Tidak,381000,Ya,Aktif
1831,36,L,Menikah,S1,Pedagang,10034000,58,39747000,24,12,3,2,0,0.223,8700000,1100000,0,Palembang,100000,Biasa,Ya,4212000,Tidak,Aktif
1832,25,L,Belum Menikah,S1,Wiraswasta,8822000,27,30902000,24,12,0,0,0,0.18,5400000,269000,0,Bandung,100000,Biasa,Tidak,0,Tidak,Pasif
1833,37,L,Belum Menikah,S1,PNS,5851000,80,25055000,36,13,0,0,0,0.173,8000000,3644000,0,Yogyakarta,100000,Biasa,Tidak,1754000,Ya,Aktif
1834,28,L,Belum Menikah,SMA,Petani,2537000,24,14137000,36,13,0,1,0,0.2,1200000,210000,0,Palembang,100000,Biasa,Tidak,1200000,Tidak,Aktif
1835,33,P,Belum Menikah,SMA,Wiraswasta,5770000,24,19638000,24,12,0,0,0,0.175,2400000,310000,1,Surabaya,100000,Biasa,Tidak,2929000,Tidak,Pasif
1836,44,P,Menikah,SMA,UMKM,6188000,57,39529000,48,13,4,1,0,0.209,8550000,877000,1,Surabaya,100000,Biasa,Ya,2670000,Tidak,Aktif
1837,32,P,Menikah,S1,Karyawan Swasta,7362000,21,51319000,36,12,2,1,0,0.246,3150000,406000,1,Makassar,100000,Biasa,Ya,3285000,Ya,Aktif
1838,43,P,Belum Menikah,SMA,Buruh,2982000,34,28039000,36,11,1,0,0,0.338,1700000,100000,1,Medan,100000,Biasa,Tidak,0,Ya,Pasif
1839,36,L,Menikah,SMA,Karyawan Swasta,4516000,54,33079000,48,13,0,0,0,0.21,5400000,368000,0,Jakarta,100000,Biasa,Tidak,1587000,Ya,Pasif
1840,36,L,Menikah,D3,UMKM,7295000,112,48017000,24,14,3,0,0,0.391,16800000,2167000,1,Jakarta,100000,Biasa,Tidak,3120000,Tidak,Aktif
1841,44,P,Cerai,SMA,Karyawan Swasta,6692000,38,26954000,24,12,0,1,0,0.201,7600000,1141000,0,Semarang,100000,Biasa,Ya,3370000,Ya,Aktif
1842,37,P,Menikah,S2,Guru,9200000,25,58683000,36,13,1,1,0,0.27,5000000,1081000,0,Jakarta,100000,Biasa,Ya,7951000,Ya,Aktif
1843,38,P,Belum Menikah,SMA,PNS,5343000,59,55593000,60,13,0,0,0,0.245,5900000,530000,1,Medan,100000,Biasa,Ya,332000,Ya,Pasif
1844,53,P,Menikah,SMA,Nelayan,3339000,61,31321000,48,13,2,1,0,0.285,3050000,708000,1,Bandung,100000,Biasa,Tidak,2186000,Tidak,Aktif
1845,41,L,Menikah,SMA,Pedagang,4748000,53,28320000,36,13,4,0,0,0.366,7950000,607000,1,Palembang,100000,Biasa,Ya,5030000,Tidak,Aktif
1846,35,P,Belum Menikah,S1,Pedagang,6460000,44,32449000,60,13,0,0,0,0.145,6600000,817000,0,Medan,100000,Biasa,Ya,1920000,Tidak,Aktif
1847,25,P,Belum Menikah,S2,Guru,6875000,6,30800000,48,13,0,1,1,0.149,900000,475000,0,Jakarta,25000,Calon,Tidak,2798000,Ya,Aktif
1848,31,L,Belum Menikah,SMA,Karyawan Swasta,4345000,25,17102000,24,10,0,0,0,0.205,2500000,313000,0,Palembang,100000,Biasa,Tidak,1669000,Ya,Aktif
1849,43,P,Menikah,SMA,UMKM,4359000,56,14118000,24,13,4,1,1,0.185,5600000,1066000,1,Bandung,100000,Biasa,Ya,2652000,Tidak,Aktif
1850,29,P,Menikah,SMA,Karyawan Swasta,4721000,60,9617000,12,11,0,1,0,0.204,6000000,899000,0,Palembang,100000,Biasa,Ya,4027000,Tidak,Aktif
1851,25,L,Belum Menikah,SMA,Wiraswasta,7344000,37,32297000,60,15,0,2,5,0.149,5550000,1002000,1,Jakarta,100000,Biasa,Ya,6530000,Tidak,Aktif
1852,47,L,Menikah,SMA,Perawat,3024000,60,10627000,24,12,4,1,0,0.248,3000000,1347000,1,Yogyakarta,100000,Biasa,Ya,1467000,Tidak,Aktif
1853,35,P,Menikah,S1,PNS,7400000,54,11068000,12,11,2,0,0,0.203,8100000,1020000,0,Surabaya,100000,Biasa,Tidak,1587000,Ya,Pasif
1854,47,P,Menikah,D3,Wiraswasta,8133000,28,39032000,24,13,2,1,1,0.28,2800000,220000,1,Medan,100000,Biasa,Tidak,1814000,Tidak,Pasif
1855,35,L,Belum Menikah,SMA,Petani,2898000,26,9843000,24,13,0,3,1,0.178,1300000,289000,1,Palembang,100000,Biasa,Tidak,1302000,Tidak,Pasif
1856,30,L,Belum Menikah,S2,PNS,9003000,6,36850000,36,12,0,0,0,0.152,900000,750000,0,Bandung,25000,Calon,Ya,2793000,Ya,Aktif
1857,48,L,Menikah,S2,Guru,12810000,50,58681000,24,11,4,1,0,0.251,10000000,1359000,0,Bandung,100000,Biasa,Ya,5650000,Ya,Aktif
1858,39,P,Belum Menikah,SMA,Nelayan,2501000,38,8006000,24,11,0,2,0,0.184,1900000,212000,1,Bandung,100000,Biasa,Ya,2355000,Tidak,Aktif
1859,29,P,Belum Menikah,SMA,Petani,2944000,38,6602000,12,12,0,2,0,0.212,1900000,378000,0,Semarang,100000,Biasa,Ya,2385000,Tidak,Aktif
1860,34,P,Menikah,D3,Petani,3026000,80,22084000,36,12,0,2,0,0.27,4000000,256000,1,Semarang,100000,Biasa,Ya,3971000,Tidak,Aktif
1861,33,P,Menikah,SMA,Nelayan,2777000,32,23247000,36,13,0,0,0,0.295,1600000,135000,1,Jakarta,100000,Biasa,Ya,746000,Tidak,Aktif
1862,40,P,Menikah,SMA,Petani,2534000,84,9090000,24,12,2,3,0,0.213,4200000,372000,0,Semarang,100000,Biasa,Ya,2219000,Tidak,Aktif
1863,44,L,Menikah,S1,Karyawan Swasta,7989000,78,41922000,48,13,3,1,0,0.176,15600000,542000,0,Makassar,100000,Biasa,Ya,4572000,Ya,Pasif
1864,38,L,Menikah,D3,Pedagang,5058000,49,40135000,48,13,1,3,0,0.236,4900000,774000,0,Medan,100000,Biasa,Ya,1964000,Tidak,Aktif
1865,43,P,Menikah,SMA,Buruh,3572000,19,17619000,24,11,1,1,1,0.33,950000,173000,0,Makassar,100000,Biasa,Tidak,868000,Tidak,Aktif
1866,42,L,Menikah,S2,Karyawan Swasta,12780000,38,67842000,24,12,1,0,0,0.324,7600000,1279000,1,Makassar,100000,Biasa,Ya,15388000,Tidak,Aktif
1867,31,L,Belum Menikah,D3,Pedagang,3863000,62,17782000,24,12,0,5,2,0.248,6200000,477000,1,Semarang,100000,Biasa,Tidak,5881000,Tidak,Aktif
1868,55,P,Menikah,SMA,UMKM,8525000,69,25182000,24,12,2,1,0,0.159,13800000,453000,0,Bandung,100000,Biasa,Ya,2499000,Tidak,Pasif
1869,33,L,Menikah,SMA,Pedagang,4188000,87,22653000,48,13,1,1,0,0.184,8700000,1722000,0,Medan,100000,Biasa,Ya,4105000,Tidak,Aktif
1870,27,L,Belum Menikah,S1,Pedagang,5422000,41,34330000,24,11,0,0,0,0.333,6150000,891000,1,Semarang,100000,Biasa,Tidak,1888000,Tidak,Aktif
1871,38,L,Menikah,SMA,Karyawan Swasta,6083000,7,17748000,24,12,1,1,0,0.178,1050000,231000,0,Palembang,50000,Calon,Ya,763000,Ya,Aktif
1872,35,L,Menikah,S1,Pedagang,9053000,71,34782000,36,13,2,2,2,0.153,14200000,2918000,1,Palembang,100000,Biasa,Ya,12503000,Tidak,Aktif
1873,36,L,Menikah,S2,Perawat,7070000,20,13825000,12,11,3,0,0,0.192,2000000,540000,0,Surabaya,100000,Biasa,Ya,3352000,Ya,Aktif
1874,28,L,Belum Menikah,SMA,Karyawan Swasta,5087000,43,19623000,24,11,0,1,0,0.21,6450000,278000,0,Semarang,100000,Biasa,Ya,960000,Ya,Pasif
1875,31,P,Belum Menikah,S1,Guru,7502000,36,14195000,12,11,0,1,1,0.202,5400000,1286000,0,Bandung,100000,Biasa,Ya,1364000,Ya,Aktif
1876,48,P,Menikah,SMA,UMKM,5603000,70,15735000,24,13,1,2,0,0.165,7000000,2322000,0,Jakarta,100000,Biasa,Ya,4743000,Tidak,Aktif
1877,35,P,Belum Menikah,SMA,Karyawan Swasta,3919000,19,5181000,12,11,0,0,0,0.126,2850000,562000,0,Bandung,100000,Biasa,Tidak,2159000,Ya,Aktif
1878,40,L,Belum Menikah,SMA,Nelayan,2546000,73,5142000,12,12,0,6,4,0.208,3650000,464000,1,Medan,100000,Biasa,Ya,1171000,Tidak,Aktif
1879,36,P,Belum Menikah,S2,Guru,8160000,70,47496000,36,13,1,2,0,0.209,10500000,1254000,0,Makassar,100000,Biasa,Tidak,1520000,Ya,Pasif
1880,36,L,Menikah,S1,PNS,7206000,24,43983000,36,12,2,1,0,0.273,3600000,493000,0,Bandung,100000,Biasa,Ya,8099000,Ya,Aktif
1881,48,L,Menikah,D3,Karyawan Swasta,5862000,31,31242000,36,12,3,2,0,0.245,6200000,596000,0,Palembang,100000,Biasa,Ya,1708000,Tidak,Aktif
1882,49,P,Menikah,SMA,Karyawan Swasta,6888000,35,39618000,24,12,3,0,0,0.342,5250000,540000,1,Bandung,100000,Biasa,Tidak,925000,Ya,Pasif
1883,38,P,Belum Menikah,S1,UMKM,4020000,43,11536000,24,12,0,0,0,0.16,6450000,767000,0,Makassar,100000,Biasa,Ya,4293000,Tidak,Aktif
1884,64,P,Menikah,S1,Karyawan Swasta,9589000,30,85785000,48,13,4,2,1,0.405,6000000,754000,1,Bandung,100000,Biasa,Ya,2765000,Ya,Aktif
1885,39,L,Belum Menikah,D3,Nelayan,3277000,58,15185000,36,13,0,1,0,0.178,2900000,619000,0,Surabaya,100000,Biasa,Ya,1395000,Tidak,Aktif
1886,35,P,Menikah,SMA,UMKM,3520000,110,28876000,36,12,1,2,0,0.301,5500000,911000,0,Bandung,100000,Biasa,Ya,3264000,Tidak,Aktif
1887,47,L,Menikah,SMA,Buruh,2710000,42,15970000,48,13,2,2,1,0.175,2100000,188000,1,Yogyakarta,100000,Biasa,Ya,3639000,Tidak,Pasif
1888,36,L,Menikah,SMA,Buruh,3075000,79,22345000,36,12,2,2,2,0.252,3950000,875000,1,Bandung,100000,Biasa,Ya,1641000,Tidak,Aktif
1889,35,P,Menikah,SMA,Petani,2610000,63,19756000,48,14,3,2,0,0.304,3150000,550000,1,Semarang,100000,Biasa,Tidak,567000,Tidak,Pasif
1890,35,P,Belum Menikah,SMA,Nelayan,2504000,89,10031000,24,12,0,1,0,0.209,4450000,220000,0,Semarang,100000,Biasa,Ya,2235000,Tidak,Aktif
1891,29,P,Belum Menikah,SMA,Karyawan Swasta,3576000,127,29442000,48,13,0,2,0,0.237,6350000,1097000,1,Makassar,100000,Biasa,Ya,3403000,Tidak,Aktif
1892,48,P,Menikah,SMA,Karyawan Swasta,4725000,49,28402000,48,12,1,1,0,0.212,4900000,359000,0,Medan,100000,Biasa,Ya,0,Ya,Aktif
1893,30,L,Belum Menikah,D3,Petani,2669000,45,17571000,48,13,0,1,0,0.185,2250000,447000,0,Yogyakarta,100000,Biasa,Tidak,1410000,Tidak,Aktif
1894,59,L,Belum Menikah,S2,Wiraswasta,15041000,57,89696000,48,14,1,4,2,0.183,11400000,2845000,0,Medan,100000,Biasa,Tidak,8184000,Tidak,Aktif
1895,59,L,Menikah,S2,Karyawan Swasta,7687000,21,25915000,48,14,2,1,0,0.228,2100000,2287000,0,Semarang,100000,Biasa,Ya,2192000,Ya,Aktif
1896,41,L,Belum Menikah,SMA,PNS,5955000,98,42857000,48,13,0,2,0,0.203,9800000,1582000,0,Palembang,100000,Biasa,Ya,6193000,Ya,Aktif
1897,44,L,Menikah,SMA,Karyawan Swasta,5816000,94,23985000,24,12,3,2,1,0.292,9400000,4796000,0,Semarang,100000,Biasa,Ya,2227000,Ya,Aktif
1898,46,P,Menikah,SMA,Karyawan Swasta,6484000,36,29046000,48,13,2,4,1,0.159,7200000,893000,0,Bandung,100000,Biasa,Tidak,2299000,Ya,Pasif
1899,37,P,Belum Menikah,S1,Karyawan Swasta,8199000,43,30131000,36,14,1,0,0,0.171,6450000,1953000,0,Medan,100000,Biasa,Ya,3731000,Ya,Aktif
1900,38,L,Menikah,SMA,UMKM,3925000,17,6652000,12,11,1,0,0,0.218,1700000,176000,0,Surabaya,100000,Biasa,Tidak,279000,Tidak,Pasif
1901,45,P,Menikah,SMA,Petani,2888000,13,5802000,12,11,1,0,0,0.188,650000,100000,1,Palembang,100000,Biasa,Tidak,387000,Tidak,Pasif
1902,45,P,Menikah,S1,Wiraswasta,9494000,93,85874000,60,13,0,2,1,0.236,18600000,1941000,0,Surabaya,100000,Biasa,Ya,3750000,Tidak,Aktif
1903,46,L,Menikah,D3,Guru,4952000,35,11550000,12,10,3,2,1,0.259,3500000,607000,0,Bandung,100000,Biasa,Tidak,3794000,Ya,Aktif
1904,35,P,Belum Menikah,S2,Guru,8116000,44,28688000,12,10,0,2,1,0.323,6600000,1245000,0,Semarang,100000,Biasa,Ya,2289000,Ya,Aktif
1905,30,P,Belum Menikah,D3,Guru,6600000,20,16474000,24,11,0,0,0,0.134,3000000,217000,0,Jakarta,100000,Biasa,Tidak,2790000,Ya,Pasif
1906,35,P,Belum Menikah,SMA,Guru,3796000,21,10297000,24,11,1,0,0,0.192,2100000,647000,0,Medan,100000,Biasa,Ya,2245000,Ya,Aktif
1907,40,L,Menikah,SMA,Nelayan,2587000,41,7075000,24,13,0,0,0,0.141,2050000,153000,0,Jakarta,100000,Biasa,Tidak,0,Tidak,Pasif
1908,41,P,Menikah,SMA,Karyawan Swasta,4502000,32,21770000,24,11,0,1,1,0.247,3200000,522000,1,Semarang,100000,Biasa,Tidak,2327000,Ya,Pasif
1909,32,P,Menikah,SMA,Wiraswasta,5022000,21,14562000,24,12,1,1,0,0.161,2100000,1883000,0,Makassar,100000,Biasa,Ya,3123000,Tidak,Aktif
1910,43,P,Belum Menikah,SMA,Guru,3703000,52,13180000,12,11,0,1,0,0.321,2600000,651000,0,Yogyakarta,100000,Biasa,Ya,4972000,Ya,Aktif
1911,29,P,Belum Menikah,SMA,Nelayan,2901000,53,7246000,12,12,0,2,3,0.241,2650000,265000,1,Medan,100000,Biasa,Tidak,1036000,Ya,Pasif
1912,35,L,Menikah,S1,PNS,7590000,38,74377000,60,13,1,0,0,0.257,5700000,798000,1,Makassar,100000,Biasa,Ya,3827000,Ya,Pasif
1913,53,L,Menikah,SMA,Guru,5061000,47,23909000,36,11,2,1,0,0.189,4700000,610000,1,Jakarta,100000,Biasa,Tidak,4061000,Ya,Pasif
1914,52,P,Menikah,D3,Karyawan Swasta,8961000,16,28035000,24,12,1,0,0,0.212,2400000,491000,0,Yogyakarta,100000,Biasa,Tidak,0,Ya,Pasif
1915,29,L,Belum Menikah,SMA,Petani,2503000,11,9945000,24,12,0,1,0,0.22,1100000,193000,1,Semarang,100000,Calon,Tidak,808000,Tidak,Aktif
1916,31,L,Belum Menikah,S1,Karyawan Swasta,5303000,15,13427000,24,12,0,0,0,0.149,1500000,279000,0,Yogyakarta,100000,Biasa,Tidak,381000,Tidak,Pasif
1917,47,L,Menikah,SMA,Karyawan Swasta,5257000,45,23984000,24,12,1,1,0,0.298,2250000,741000,0,Jakarta,100000,Biasa,Tidak,3027000,Tidak,Pasif
1918,44,P,Cerai,S2,PNS,7134000,104,54874000,36,11,0,0,0,0.259,10400000,1067000,0,Yogyakarta,100000,Biasa,Ya,6460000,Ya,Aktif
1919,28,P,Belum Menikah,SMA,Karyawan Swasta,4842000,15,22179000,24,11,0,2,0,0.239,1500000,139000,1,Yogyakarta,100000,Biasa,Ya,2627000,Ya,Pasif
1920,28,L,Belum Menikah,D3,UMKM,3099000,27,8152000,12,11,0,0,0,0.247,1350000,809000,1,Medan,100000,Biasa,Tidak,1916000,Tidak,Aktif
1921,37,L,Menikah,SMA,Petani,2693000,51,16665000,36,12,0,0,0,0.218,2550000,368000,0,Yogyakarta,100000,Biasa,Ya,2533000,Tidak,Aktif
1922,55,P,Menikah,S2,Petani,5878000,34,15161000,24,14,4,0,0,0.253,5100000,533000,1,Semarang,100000,Biasa,Ya,1935000,Tidak,Aktif
1923,37,L,Belum Menikah,SMA,UMKM,3182000,51,17317000,36,12,0,2,0,0.197,2550000,270000,0,Bandung,100000,Biasa,Tidak,1998000,Tidak,Aktif
1924,34,L,Belum Menikah,D3,PNS,5952000,14,50106000,60,12,0,0,0,0.196,2100000,100000,0,Medan,100000,Biasa,Ya,1154000,Ya,Pasif
1925,31,P,Belum Menikah,SMA,UMKM,3221000,22,18805000,36,13,0,1,1,0.222,1100000,199000,1,Semarang,100000,Biasa,Tidak,0,Tidak,Pasif
1926,30,P,Menikah,S1,Wiraswasta,11053000,47,69418000,48,13,3,2,1,0.199,9400000,1862000,0,Bandung,100000,Biasa,Ya,5582000,Tidak,Aktif
1927,40,L,Menikah,S2,Karyawan Swasta,9914000,53,34796000,24,11,1,1,0,0.207,7950000,1174000,0,Medan,100000,Biasa,Tidak,3979000,Ya,Aktif
1928,46,P,Menikah,SMA,Nelayan,3163000,82,33534000,48,13,0,1,1,0.305,4100000,435000,0,Palembang,100000,Biasa,Tidak,2266000,Tidak,Aktif
1929,32,L,Belum Menikah,SMA,UMKM,3183000,27,11653000,24,12,0,1,0,0.218,1350000,100000,0,Semarang,100000,Biasa,Tidak,442000,Tidak,Pasif
1930,24,L,Belum Menikah,SMA,Petani,2769000,12,7212000,12,11,0,0,0,0.234,600000,185000,0,Surabaya,100000,Biasa,Tidak,0,Tidak,Pasif
1931,43,L,Cerai,SMA,PNS,6112000,85,20567000,12,10,0,0,0,0.317,12750000,715000,0,Bandung,100000,Biasa,Tidak,14846000,Ya,Aktif
1932,28,P,Menikah,S2,Guru,6394000,12,8865000,12,11,0,1,0,0.142,1200000,1317000,0,Medan,100000,Biasa,Ya,2827000,Ya,Aktif
1933,54,P,Menikah,SMA,Buruh,3275000,79,20341000,24,11,3,2,0,0.373,3950000,614000,1,Palembang,100000,Biasa,Ya,5063000,Tidak,Aktif
1934,36,P,Menikah,D3,Buruh,3513000,63,10587000,24,13,3,1,0,0.272,6300000,374000,1,Surabaya,100000,Biasa,Ya,3684000,Tidak,Aktif
1935,42,L,Belum Menikah,SMA,Karyawan Swasta,5205000,55,13667000,24,12,0,1,0,0.154,5500000,1264000,0,Medan,100000,Biasa,Tidak,4379000,Ya,Aktif
1936,44,L,Menikah,D3,Pedagang,6648000,31,37905000,48,14,1,0,0,0.243,6200000,426000,1,Jakarta,100000,Biasa,Tidak,3786000,Tidak,Pasif
1937,60,L,Menikah,D3,PNS,6908000,78,21117000,24,12,3,3,3,0.197,11700000,571000,0,Semarang,100000,Biasa,Ya,3539000,Ya,Aktif
1938,44,L,Menikah,SMA,Pedagang,4738000,13,23003000,36,12,1,1,0,0.177,1300000,249000,1,Yogyakarta,100000,Biasa,Tidak,2560000,Tidak,Aktif
1939,39,P,Menikah,SMA,Guru,3841000,60,22411000,36,13,1,1,0,0.223,6000000,321000,0,Palembang,100000,Biasa,Tidak,1129000,Tidak,Pasif
1940,41,L,Menikah,S1,Wiraswasta,7479000,63,22119000,24,12,1,1,0,0.168,12600000,877000,0,Semarang,100000,Biasa,Ya,4531000,Tidak,Aktif
1941,62,P,Menikah,S1,PNS,8415000,53,47253000,24,11,4,0,0,0.339,5300000,2859000,0,Semarang,100000,Biasa,Tidak,1947000,Ya,Aktif
1942,49,P,Menikah,D3,UMKM,4279000,32,13225000,12,10,2,0,0,0.303,1600000,181000,1,Medan,100000,Biasa,Tidak,806000,Tidak,Pasif
1943,42,P,Menikah,S2,Karyawan Swasta,9564000,27,59292000,48,13,0,2,0,0.176,5400000,681000,0,Medan,100000,Biasa,Ya,5443000,Tidak,Aktif
1944,46,L,Menikah,SMA,Buruh,3047000,28,4204000,12,11,0,1,1,0.137,1400000,147000,0,Medan,100000,Biasa,Ya,1076000,Tidak,Aktif
1945,31,L,Menikah,SMA,PNS,2884000,30,18197000,24,11,3,0,0,0.31,1500000,180000,0,Surabaya,100000,Biasa,Ya,4101000,Ya,Aktif
1946,38,P,Menikah,S2,Buruh,4598000,20,27514000,36,13,2,2,1,0.22,3000000,550000,1,Makassar,100000,Biasa,Tidak,0,Tidak,Pasif
1947,36,P,Menikah,D3,PNS,6131000,43,67441000,60,14,2,2,2,0.387,6450000,595000,1,Yogyakarta,100000,Biasa,Tidak,5753000,Ya,Aktif
1948,38,L,Menikah,SMA,Nelayan,2723000,44,9540000,24,12,2,2,1,0.218,4400000,793000,0,Semarang,100000,Biasa,Ya,2859000,Tidak,Aktif
1949,31,P,Belum Menikah,S1,UMKM,4254000,80,5442000,12,11,0,0,0,0.137,8000000,823000,0,Medan,100000,Biasa,Ya,4714000,Tidak,Aktif
1950,36,P,Menikah,SMA,Pedagang,6009000,74,42930000,60,13,2,0,0,0.2,14800000,567000,0,Jakarta,100000,Biasa,Ya,6044000,Tidak,Aktif
1951,45,P,Menikah,D3,Perawat,5756000,51,12115000,12,11,2,0,0,0.29,5100000,711000,1,Yogyakarta,100000,Biasa,Tidak,521000,Ya,Pasif
1952,45,P,Belum Menikah,SMA,Buruh,3363000,58,14061000,24,14,0,2,4,0.218,5800000,863000,1,Yogyakarta,100000,Biasa,Tidak,4449000,Tidak,Aktif
1953,35,P,Belum Menikah,S1,PNS,11218000,39,66169000,48,13,0,1,0,0.164,7800000,3190000,0,Jakarta,100000,Biasa,Ya,6478000,Ya,Aktif
1954,48,L,Menikah,SMA,Nelayan,2618000,6,8906000,24,12,2,0,0,0.224,600000,104000,1,Jakarta,100000,Calon,Ya,1381000,Tidak,Pasif
1955,41,L,Menikah,D3,Buruh,4027000,35,22783000,24,11,2,0,0,0.304,3500000,867000,0,Yogyakarta,100000,Biasa,Ya,2022000,Tidak,Aktif
1956,52,P,Menikah,SMA,Karyawan Swasta,4597000,61,22233000,24,12,0,0,0,0.237,9150000,951000,0,Surabaya,100000,Biasa,Ya,3515000,Tidak,Aktif
1957,45,L,Menikah,SMA,UMKM,3580000,26,11366000,12,11,3,0,0,0.352,1300000,333000,0,Palembang,100000,Biasa,Tidak,1121000,Tidak,Pasif
1958,34,L,Menikah,D3,Nelayan,2818000,42,6840000,24,12,2,1,0,0.16,2100000,230000,0,Medan,100000,Biasa,Ya,2062000,Tidak,Aktif
1959,29,P,Belum Menikah,SMA,Pedagang,3963000,20,11110000,24,12,0,2,1,0.142,1000000,136000,0,Palembang,100000,Biasa,Tidak,394000,Tidak,Pasif
1960,34,P,Menikah,S1,PNS,9991000,31,86900000,48,13,2,0,0,0.344,6200000,379000,0,Makassar,100000,Biasa,Tidak,1493000,Ya,Pasif
1961,42,L,Menikah,S2,Karyawan Swasta,16464000,44,98030000,36,13,3,0,0,0.323,8800000,3715000,0,Jakarta,100000,Biasa,Tidak,2321000,Ya,Pasif
1962,33,P,Belum Menikah,SMA,Pedagang,4832000,115,32617000,36,13,2,1,0,0.288,11500000,3142000,0,Semarang,100000,Biasa,Ya,4524000,Tidak,Aktif
1963,31,P,Belum Menikah,S1,Guru,7357000,48,40813000,48,13,0,1,0,0.169,7200000,550000,0,Bandung,100000,Biasa,Ya,1443000,Ya,Pasif
1964,41,L,Menikah,SMA,PNS,6659000,52,9482000,12,11,1,2,0,0.173,7800000,904000,0,Yogyakarta,100000,Biasa,Ya,5631000,Ya,Aktif
1965,27,L,Menikah,SMA,Buruh,10869000,58,40450000,24,13,0,0,0,0.188,8700000,1802000,0,Medan,100000,Biasa,Ya,6314000,Ya,Aktif
1966,31,P,Belum Menikah,SMA,PNS,5082000,40,13681000,24,11,0,2,0,0.143,4000000,874000,0,Makassar,100000,Biasa,Ya,5069000,Ya,Aktif
1967,28,P,Belum Menikah,D3,PNS,4628000,40,16375000,24,11,0,0,0,0.185,4000000,1159000,0,Yogyakarta,100000,Biasa,Ya,5413000,Ya,Aktif
1968,33,L,Menikah,S1,PNS,6025000,54,59178000,36,14,1,2,2,0.367,8100000,497000,1,Jakarta,100000,Biasa,Ya,5400000,Ya,Aktif
1969,28,P,Menikah,SMA,UMKM,3293000,56,10748000,36,12,2,0,0,0.247,2800000,134000,1,Bandung,100000,Biasa,Tidak,951000,Tidak,Pasif
1970,32,L,Belum Menikah,SMA,PNS,4635000,50,32361000,36,13,0,2,3,0.279,5000000,485000,0,Makassar,100000,Biasa,Ya,4928000,Ya,Aktif
1971,50,P,Menikah,SMA,UMKM,3645000,37,34924000,48,13,3,2,0,0.286,1850000,562000,1,Palembang,100000,Biasa,Tidak,548000,Tidak,Aktif
